,Name,LaptopID,RAM,HDD,SSD,Graphic,Link,Price
150,HP 14s Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s-cf3074TU Thin and Light Laptop,COMFU3NRNWRZZ7SZ,8,0,256,0,https://www.flipkart.com/hp-14s-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-14s-cf3074tu-thin-light-laptop/p/itm2d6c5477c8512?pid=COMFU3NRNWRZZ7SZ&lid=LSTCOMFU3NRNWRZZ7SZRF4PTK&marketplace=FLIPKART&srno=b_7_151&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFU3NRNWRZZ7SZ.SEARCH&ssid=92jacjx8kw0000001602707747700,"42,100"
151,MSI GF65 Thin Core i7 9th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce RTX 206...,COMFP64FKMVCH3ZG,16,0,512,6,https://www.flipkart.com/msi-gf65-thin-core-i7-9th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-2060-9sexr-406in-9sexr-1043in-gaming-laptop/p/itmbfa38d01ed497?pid=COMFP64FKMVCH3ZG&lid=LSTCOMFP64FKMVCH3ZG8D30J7&marketplace=FLIPKART&srno=b_7_152&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFP64FKMVCH3ZG.SEARCH&ssid=92jacjx8kw0000001602707747700,"1,09,990"
152,Apple MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP52HN/A,COMFRZ3NZ6EAWHJE,16,0,1,0,https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-10th-gen-16-gb-1-tb-ssd-mac-os-catalina-mwp52hn-a/p/itmc348a3a8c2c1d?pid=COMFRZ3NZ6EAWHJE&lid=LSTCOMFRZ3NZ6EAWHJEJL3DNN&marketplace=FLIPKART&srno=b_7_153&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFRZ3NZ6EAWHJE.SEARCH&ssid=92jacjx8kw0000001602707747700,"1,94,900"
153,Asus ROG Strix G Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefo...,COMFG9YREHZ9VBKH,8,1,256,4,https://www.flipkart.com/asus-rog-strix-g-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-g531gt-bq024t-gaming-laptop/p/itmfg9yrrazqt7dk?pid=COMFG9YREHZ9VBKH&lid=LSTCOMFG9YREHZ9VBKH8WVPW9&marketplace=FLIPKART&srno=b_7_154&otracker=browse&fm=organic&iid=en_9U1n9ZfiRfjqlqdrq0%2Fh1VylIKfn9nBnxFkJYYI4cgHM41d6OJt%2BqDTv8E8bdOzE%2FVaL4S%2FEcyMmjzVejyfrjQ%3D%3D&ssid=92jacjx8kw0000001602707747700,"74,990"
154,Dell Inspiron Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Inspiron 5491 2 in 1 Lapto...,COMFT2ZVUVG5UNYE,4,1,256,0,https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-home-5491-2-1-laptop/p/itm629c8d754c646?pid=COMFT2ZVUVG5UNYE&lid=LSTCOMFT2ZVUVG5UNYEJHAADX&marketplace=FLIPKART&srno=b_7_155&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFT2ZVUVG5UNYE.SEARCH&ssid=92jacjx8kw0000001602707747700,"58,290"
155,Dell G5 15 SE Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/AMD Radeon RX ...,COMFUUBMMPHHH4CH,16,0,512,6,https://www.flipkart.com/dell-g5-15-se-ryzen-7-octa-core-4800h-16-gb-512-gb-ssd-windows-10-home-6-graphics-amd-radeon-rx-5600m-120-hz-5505-gaming-laptop/p/itm0fed3e2c1000b?pid=COMFUUBMMPHHH4CH&lid=LSTCOMFUUBMMPHHH4CHTHLVJC&marketplace=FLIPKART&srno=b_7_156&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFUUBMMPHHH4CH.SEARCH&ssid=92jacjx8kw0000001602707747700,"96,990"
156,Acer P2 Series Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) TMP214-52 Thin and Light Laptop,COMFUMWS6FF7FAVT,8,1,0,0,https://www.flipkart.com/acer-p2-series-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-tmp214-52-thin-light-laptop/p/itmb7facb24a1c43?pid=COMFUMWS6FF7FAVT&lid=LSTCOMFUMWS6FF7FAVTEI5HQK&marketplace=FLIPKART&srno=b_7_157&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFUMWS6FF7FAVT.SEARCH&ssid=92jacjx8kw0000001602707747700,"50,990"
157,Asus ZenBook Flip 3 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX362FA-EL701T 2 in 1 Laptop,COMFJ9MVDGYD8G5M,8,0,512,0,https://www.flipkart.com/asus-zenbook-flip-3-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux362fa-el701t-2-1-laptop/p/itmfj9mvkaenj3bh?pid=COMFJ9MVDGYD8G5M&lid=LSTCOMFJ9MVDGYD8G5MMJ4JF0&marketplace=FLIPKART&srno=b_7_158&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFJ9MVDGYD8G5M.SEARCH&ssid=92jacjx8kw0000001602707747700,"85,031"
158,HP 15s Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du2002TU Thin and Light Laptop,COMFSFNWMYQ8PFF6,8,1,0,0,https://www.flipkart.com/hp-15s-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-15s-du2002tu-thin-light-laptop/p/itm42e78d32538a0?pid=COMFSFNWMYQ8PFF6&lid=LSTCOMFSFNWMYQ8PFF6RNC3GC&marketplace=FLIPKART&srno=b_7_159&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFSFNWMYQ8PFF6.SEARCH&ssid=92jacjx8kw0000001602707747700,"46,906"
159,HP 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Laptop,COMFVD2WVZWBNKZA,8,0,512,0,https://www.flipkart.com/hp-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-14-ck2018tu-thin-light-laptop/p/itm0b2aab6f42997?pid=COMFVD2WVZWBNKZA&lid=LSTCOMFVD2WVZWBNKZABYRW7T&marketplace=FLIPKART&srno=b_7_160&otracker=browse&fm=organic&iid=en_9U1n9ZfiRfjqlqdrq0%2Fh1VylIKfn9nBnxFkJYYI4cgGRPJyPs9mEkyJHP%2FLwWWSn6UyHkjjW%2BGI9fbS4%2FwRBEA%3D%3D&ssid=92jacjx8kw0000001602707747700,"52,990"
160,Apple MacBook Air Core i5 10th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MVH52HN/A,COMFQXEGGGAUJVV9,8,0,512,0,https://www.flipkart.com/apple-macbook-air-core-i5-10th-gen-8-gb-512-gb-ssd-mac-os-catalina-mvh52hn-a/p/itmd325285690cc1?pid=COMFQXEGGGAUJVV9&lid=LSTCOMFQXEGGGAUJVV9ROSHOW&marketplace=FLIPKART&srno=b_7_161&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFQXEGGGAUJVV9.SEARCH&ssid=92jacjx8kw0000001602707747700,"1,22,990"
161,Asus VivoBook 15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) X509JA-BQ043T Laptop,COMFUXRENSGS2JVG,8,0,512,0,https://www.flipkart.com/asus-vivobook-15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-x509ja-bq043t-laptop/p/itm7e8b416cefad4?pid=COMFUXRENSGS2JVG&lid=LSTCOMFUXRENSGS2JVGMIMYJC&marketplace=FLIPKART&srno=b_7_162&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFUXRENSGS2JVG.SEARCH&ssid=92jacjx8kw0000001602707747700,"55,431"
162,MSI Modern 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 A10RAS-1069...,COMFSYCPAE8FUGXX,8,0,512,2,https://www.flipkart.com/msi-modern-14-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-a10ras-1069in-thin-light-laptop/p/itmecc69469e287d?pid=COMFSYCPAE8FUGXX&lid=LSTCOMFSYCPAE8FUGXXJPZKZ8&marketplace=FLIPKART&srno=b_7_163&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFSYCPAE8FUGXX.SEARCH&ssid=92jacjx8kw0000001602707747700,"79,990"
163,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK511T Thin and ...,COMFQV989Y54ZTGU,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek511t-thin-light-laptop/p/itm74ac67b13ef52?pid=COMFQV989Y54ZTGU&lid=LSTCOMFQV989Y54ZTGU0ZSDIS&marketplace=FLIPKART&srno=b_7_164&otracker=browse&fm=organic&iid=en_9U1n9ZfiRfjqlqdrq0%2Fh1VylIKfn9nBnxFkJYYI4cgGeML%2FKOUG1WRWvf6kgBqu5iZOTqRBqPj4DFt3x%2BKyu7A%3D%3D&ssid=92jacjx8kw0000001602707747700,"55,990"
164,Asus Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X509JB-EJ592T Laptop,COMFSKF9HN9Y5WXM,8,0,512,2,https://www.flipkart.com/asus-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-x509jb-ej592t-laptop/p/itm225fcd49aa8b0?pid=COMFSKF9HN9Y5WXM&lid=LSTCOMFSKF9HN9Y5WXMJCSVSS&marketplace=FLIPKART&srno=b_7_165&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFSKF9HN9Y5WXM.SEARCH&ssid=92jacjx8kw0000001602707747700,"52,990"
165,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-220IN Thin and Ligh...,COMFUBTQ9TH4KYD5,8,0,512,0,https://www.flipkart.com/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-220in-thin-light-laptop/p/itm65b2e97a3024b?pid=COMFUBTQ9TH4KYD5&lid=LSTCOMFUBTQ9TH4KYD5IKTEES&marketplace=FLIPKART&srno=b_7_166&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFUBTQ9TH4KYD5.SEARCH&ssid=92jacjx8kw0000001602707747700,"61,990"
166,Asus TUF Ryzen 7 Quad Core 3750H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1...,COMFUUBMHRJFCGCY,8,0,512,4,https://www.flipkart.com/asus-tuf-ryzen-7-quad-core-3750h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-fx705dt-au028t-gaming-laptop/p/itmfhmuq8h5xmhze?pid=COMFUUBMHRJFCGCY&lid=LSTCOMFUUBMHRJFCGCYEK4VRU&marketplace=FLIPKART&srno=b_7_167&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFUUBMHRJFCGCY.SEARCH&ssid=92jacjx8kw0000001602707747700,"72,990"
167,Dell G3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFTC4YGVM6ZWHK,8,1,256,4,https://www.flipkart.com/dell-g3-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-3500-gaming-laptop/p/itma1a30e4478ab6?pid=COMFTC4YGVM6ZWHK&lid=LSTCOMFTC4YGVM6ZWHK6TNMR4&marketplace=FLIPKART&srno=b_7_168&otracker=browse&fm=organic&iid=52152646-fda4-4318-bcca-4cc5d4d1aed2.COMFTC4YGVM6ZWHK.SEARCH&ssid=92jacjx8kw0000001602707747700,"73,990"
168,Asus VivoBook 15 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) X543UB-DM581T Laptop,COMFMRBWN68QKWAR,8,1,0,2,https://www.flipkart.com/asus-vivobook-15-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-x543ub-dm581t-laptop/p/itm256f37dde4675?pid=COMFMRBWN68QKWAR&lid=LSTCOMFMRBWN68QKWAR7SXS1Q&marketplace=FLIPKART&srno=b_8_169&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFMRBWN68QKWAR.SEARCH&ssid=hrb77isots0000001602707750363,"44,760"
169,Asus ROG Strix G Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefo...,COMFG9YREHZ9VBKH,8,1,256,4,https://www.flipkart.com/asus-rog-strix-g-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-g531gt-bq024t-gaming-laptop/p/itmfg9yrrazqt7dk?pid=COMFG9YREHZ9VBKH&lid=LSTCOMFG9YREHZ9VBKH8WVPW9&marketplace=FLIPKART&srno=b_8_170&otracker=browse&fm=organic&iid=en_QVj5TjeMtrIaMkfzRlT1N003iniiBdoZ4S2tK5hAYd3FJbbbUEWUqphVwkEFbE3G%2FVaL4S%2FEcyMmjzVejyfrjQ%3D%3D&ssid=hrb77isots0000001602707750363,"74,990"
170,Asus Celeron Dual Core - (4 GB/1 TB HDD/Windows 10 Home) X540NA-GQ285T Laptop,COMFUXREFGYSF2AJ,4,1,0,0,https://www.flipkart.com/asus-celeron-dual-core-4-gb-1-tb-hdd-windows-10-home-x540na-gq285t-laptop/p/itm96d0dd621714b?pid=COMFUXREFGYSF2AJ&lid=LSTCOMFUXREFGYSF2AJTHSLLL&marketplace=FLIPKART&srno=b_8_171&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFUXREFGYSF2AJ.SEARCH&ssid=hrb77isots0000001602707750363,"24,390"
171,Asus VivoBook Flip 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) TP412FA-EC371TS 2 in 1 Lapt...,COMFSKF9QBJFYGGF,4,0,512,0,https://www.flipkart.com/asus-vivobook-flip-14-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-tp412fa-ec371ts-2-1-laptop/p/itmce82a80876868?pid=COMFSKF9QBJFYGGF&lid=LSTCOMFSKF9QBJFYGGFB7MWZN&marketplace=FLIPKART&srno=b_8_172&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFSKF9QBJFYGGF.SEARCH&ssid=hrb77isots0000001602707750363,"48,990"
172,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 A10M-1070IN Thin and Ligh...,COMFSYCPTQGUF73J,8,0,512,0,https://www.flipkart.com/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-a10m-1070in-thin-light-laptop/p/itm8e12d23c3e20b?pid=COMFSYCPTQGUF73J&lid=LSTCOMFSYCPTQGUF73JA3OYP3&marketplace=FLIPKART&srno=b_8_173&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFSYCPTQGUF73J.SEARCH&ssid=hrb77isots0000001602707750363,"55,990"
173,HP 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Laptop,COMFVD2WVZWBNKZA,8,0,512,0,https://www.flipkart.com/hp-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-14-ck2018tu-thin-light-laptop/p/itm0b2aab6f42997?pid=COMFVD2WVZWBNKZA&lid=LSTCOMFVD2WVZWBNKZABYRW7T&marketplace=FLIPKART&srno=b_8_174&otracker=browse&fm=organic&iid=en_QVj5TjeMtrIaMkfzRlT1N003iniiBdoZ4S2tK5hAYd0dPyJFQ%2F6XO0OH%2BdorNdjb6UyHkjjW%2BGI9fbS4%2FwRBEA%3D%3D&ssid=hrb77isots0000001602707750363,"52,990"
174,Apple MacBook Pro with Touch Bar Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MXK72HN/A,COMFRZ3NKTHVWWWD,8,0,512,0,https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-8th-gen-8-gb-512-gb-ssd-mac-os-catalina-mxk72hn-a/p/itm5a327ec616f9f?pid=COMFRZ3NKTHVWWWD&lid=LSTCOMFRZ3NKTHVWWWDEM4NLL&marketplace=FLIPKART&srno=b_8_175&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFRZ3NKTHVWWWD.SEARCH&ssid=hrb77isots0000001602707750363,"1,42,990"
175,Acer Chromebook Celeron Dual Core - (4 GB/16 GB EMMC Storage/Chrome OS) C733 Chromebook,COMFVFHYMWQETZZ8,4,16,0,0,https://www.flipkart.com/acer-chromebook-celeron-dual-core-4-gb-16-gb-emmc-storage-chrome-os-c733/p/itm649b7d92e2fdb?pid=COMFVFHYMWQETZZ8&lid=LSTCOMFVFHYMWQETZZ8SFLU53&marketplace=FLIPKART&srno=b_8_176&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFVFHYMWQETZZ8.SEARCH&ssid=hrb77isots0000001602707750363,"27,000"
176,Acer Aspire 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) A515-54 Laptop,COMFQXEFKHFGGHGG,8,0,512,2,https://www.flipkart.com/acer-aspire-5-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-a515-54-laptop/p/itmd8008109a291e?pid=COMFQXEFKHFGGHGG&lid=LSTCOMFQXEFKHFGGHGGAQMC0C&marketplace=FLIPKART&srno=b_8_177&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFQXEFKHFGGHGG.SEARCH&ssid=hrb77isots0000001602707750363,"57,990"
177,MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce 1050Ti...,COMEYTF3DHWXZQ6U,8,1,128,4,https://www.flipkart.com/msi-gl-core-i7-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-1050ti-gl62m-7rex-gaming-laptop/p/itmf3s3fdzyz6d2b?pid=COMEYTF3DHWXZQ6U&lid=LSTCOMEYTF3DHWXZQ6UZN8EG8&marketplace=FLIPKART&srno=b_8_178&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMEYTF3DHWXZQ6U.SEARCH&ssid=hrb77isots0000001602707750363,"99,990"
178,MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1060) GS65...,COMF3EN4K9SCFQKU,16,0,512,6,https://www.flipkart.com/msi-gs-core-i7-8th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1060-gs65-8re-084in-gaming-laptop/p/itmf3zquyzgf6hry?pid=COMF3EN4K9SCFQKU&lid=LSTCOMF3EN4K9SCFQKUTS0EHZ&marketplace=FLIPKART&srno=b_8_179&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMF3EN4K9SCFQKU.SEARCH&ssid=hrb77isots0000001602707750363,"1,49,990"
179,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK511T Thin and ...,COMFQV989Y54ZTGU,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek511t-thin-light-laptop/p/itm74ac67b13ef52?pid=COMFQV989Y54ZTGU&lid=LSTCOMFQV989Y54ZTGU0ZSDIS&marketplace=FLIPKART&srno=b_8_180&otracker=browse&fm=organic&iid=en_QVj5TjeMtrIaMkfzRlT1N003iniiBdoZ4S2tK5hAYd3ImG2ZuasVe08SOmkzICqaiZOTqRBqPj4DFt3x%2BKyu7A%3D%3D&ssid=hrb77isots0000001602707750363,"55,990"
180,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFSH28EBGAMXZH,8,1,0,4,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-l340-15irh-gaming-laptop/p/itm956f5c12ef271?pid=COMFSH28EBGAMXZH&lid=LSTCOMFSH28EBGAMXZHLEHTWD&marketplace=FLIPKART&srno=b_8_181&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFSH28EBGAMXZH.SEARCH&ssid=hrb77isots0000001602707750363,"58,990"
181,Microsoft Surface Pro 7 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 1866 2 in 1 Laptop,COMFZPBXHGFZW79G,8,0,256,0,https://www.flipkart.com/microsoft-surface-pro-7-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-1866-2-1-laptop/p/itma808d2ef883d8?pid=COMFZPBXHGFZW79G&lid=LSTCOMFZPBXHGFZW79GDXW2G8&marketplace=FLIPKART&srno=b_8_182&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFZPBXHGFZW79G.SEARCH&ssid=hrb77isots0000001602707750363,"1,20,990"
182,LG Gram Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 15Z990 Thin and Light Laptop,COMFU2JFDRQURKBX,8,0,256,0,https://www.flipkart.com/lg-gram-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-15z990-thin-light-laptop/p/itm59cf1cbd85ae9?pid=COMFU2JFDRQURKBX&lid=LSTCOMFU2JFDRQURKBXJUBURQ&marketplace=FLIPKART&srno=b_8_183&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFU2JFDRQURKBX.SEARCH&ssid=hrb77isots0000001602707750363,"69,990"
183,Dell Vostro Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3491 Thin and Light L...,COMFTZ8FD2UNBYFM,8,1,256,0,https://www.flipkart.com/dell-vostro-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3491-thin-light-laptop/p/itm721e6f9620f92?pid=COMFTZ8FD2UNBYFM&lid=LSTCOMFTZ8FD2UNBYFMC9F7C4&marketplace=FLIPKART&srno=b_8_184&otracker=browse&fm=organic&iid=en_QVj5TjeMtrIaMkfzRlT1N003iniiBdoZ4S2tK5hAYd3QUgLrOjpKkw2b0IWP6F9UmnZzyK9h1YLNIsZ%2BcEbvDQ%3D%3D&ssid=hrb77isots0000001602707750363,"53,490"
184,MSI Prestige 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RAS...,COMFSYCPFZSYDHMQ,16,0,512,2,https://www.flipkart.com/msi-prestige-14-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-a10ras-099in-thin-light-laptop/p/itm4313a93155d68?pid=COMFSYCPFZSYDHMQ&lid=LSTCOMFSYCPFZSYDHMQHO8SJL&marketplace=FLIPKART&srno=b_8_185&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFSYCPFZSYDHMQ.SEARCH&ssid=hrb77isots0000001602707750363,"92,990"
185,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK513T Thin and ...,COMFQV98UWPSPEN6,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek513t-thin-light-laptop/p/itmb3cae6d3586a8?pid=COMFQV98UWPSPEN6&lid=LSTCOMFQV98UWPSPEN6SAAH6T&marketplace=FLIPKART&srno=b_8_186&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFQV98UWPSPEN6.SEARCH&ssid=hrb77isots0000001602707750363,"55,990"
186,Asus Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) X413JA-EK267T Thin and Light Laptop,COMFTWZD9Z8VVABB,4,0,512,0,https://www.flipkart.com/asus-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-x413ja-ek267t-thin-light-laptop/p/itm418a1ba09b88f?pid=COMFTWZD9Z8VVABB&lid=LSTCOMFTWZD9Z8VVABBN3RAHR&marketplace=FLIPKART&srno=b_8_187&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFTWZD9Z8VVABB.SEARCH&ssid=hrb77isots0000001602707750363,"40,871"
187,Asus ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4175T Thin and Light Lapt...,COMFGYWRKRXH339T,8,0,512,0,https://www.flipkart.com/asus-zenbook-13-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux333fa-a4175t-thin-light-laptop/p/itmfgywrcqfpsy5z?pid=COMFGYWRKRXH339T&lid=LSTCOMFGYWRKRXH339TCPHBSF&marketplace=FLIPKART&srno=b_8_188&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFGYWRKRXH339T.SEARCH&ssid=hrb77isots0000001602707750363,"81,351"
188,HP 14s Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s-DR1010TU Thin and Light Laptop,COMFV2DHZJGQNZ8S,8,0,512,0,https://www.flipkart.com/hp-14s-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-14s-dr1010tu-thin-light-laptop/p/itm2f0157038962f?pid=COMFV2DHZJGQNZ8S&lid=LSTCOMFV2DHZJGQNZ8SWIW4MH&marketplace=FLIPKART&srno=b_8_189&otracker=browse&fm=organic&iid=4796d79a-ce7a-42cd-9553-d6d3102787bb.COMFV2DHZJGQNZ8S.SEARCH&ssid=hrb77isots0000001602707750363,"80,723"
